###############################################################
## Evolution started on Fri May 15 13:53:44 2020
###############################################################
0 	 0.0000000000 	 0.0000000000 	 0.0000000000
###############################################################
## Evolution started on Fri May 15 13:59:10 2020
###############################################################
0 	 0.0000000000 	 0.0000000000 	 0.0000000000
###############################################################
## Evolution started on Fri May 15 14:05:03 2020
###############################################################
0 	 0.0000000000 	 0.0000000000 	 0.0000000000
###############################################################
## Evolution started on Fri May 15 14:05:18 2020
###############################################################
88 	 0.9030967804 	 0.6066660809 	 0.0000000000
89 	 0.9030967804 	 0.5998379406 	 0.0000000000
90 	 0.9030967804 	 0.6163172775 	 0.0000000000
91 	 0.9033661911 	 0.6020035133 	 0.0000000000
92 	 0.9033661911 	 0.5799277538 	 0.0000000000
93 	 0.9033661911 	 0.5559374166 	 0.0000000000
94 	 0.9033661911 	 0.5700012885 	 0.0000000000
95 	 0.9033661911 	 0.5081718677 	 0.0000000000
96 	 0.9033661911 	 0.5667047954 	 0.0000000000
97 	 0.9063073661 	 0.5502550315 	 0.0000000000
98 	 0.9063073661 	 0.5380424537 	 0.0000000000
99 	 0.9063073661 	 0.5394459995 	 0.0000000000
100 	 0.9063073661 	 0.5849265930 	 0.0000000000
###############################################################
## Evolution ended on Fri May 15 14:09:21 2020
## Reason: Evolved till last generation 100
## The best individual was found in generation 97 (fitness: 0.90630737)
###############################################################
###############################################################
## Evolution started on Fri May 15 14:16:18 2020
###############################################################
0 	 0.0524176892 	 0.0011582359 	 0.0000000000
1 	 0.0892191412 	 0.0189743266 	 0.0000000000
2 	 0.1545738093 	 0.0272961577 	 0.0000000000
3 	 0.1545738093 	 0.0333590086 	 0.0000000000
4 	 0.1545738093 	 0.0264950443 	 0.0000000000
5 	 0.1545738093 	 0.0229979591 	 0.0000000000
6 	 0.3676741054 	 0.0282356504 	 0.0000000000
7 	 0.3730849528 	 0.0582774539 	 0.0000000000
8 	 0.3915798167 	 0.0876103454 	 0.0000000000
9 	 0.3915798167 	 0.0845678194 	 0.0000000000
10 	 0.4575066335 	 0.1265992224 	 0.0000000000
11 	 0.4575066335 	 0.0766201108 	 0.0000000000
12 	 0.4578122876 	 0.1346892626 	 0.0000000000
13 	 0.4664987972 	 0.1388953378 	 0.0000000000
14 	 0.4913689919 	 0.1600573712 	 0.0000000000
15 	 0.4913689919 	 0.1867225529 	 0.0000000000
16 	 0.4913689919 	 0.1648261649 	 0.0000000000
17 	 0.4974869626 	 0.0976253313 	 0.0000000000
18 	 0.5085501468 	 0.1307961340 	 0.0000000000
19 	 0.5530345566 	 0.1540649426 	 0.0000000000
20 	 0.5530345566 	 0.1573502070 	 0.0000000000
21 	 0.5530345566 	 0.1495392308 	 0.0000000000
22 	 0.5530345566 	 0.1750842424 	 0.0000000000
23 	 0.5530345566 	 0.2144604230 	 0.0000000000
24 	 0.5986107553 	 0.1393087650 	 0.0000000000
25 	 0.5986107553 	 0.1255157695 	 0.0000000000
26 	 0.5986107553 	 0.2014443561 	 0.0000000000
27 	 0.5986107553 	 0.2216223075 	 0.0000000000
28 	 0.5986107553 	 0.1465287061 	 0.0000000000
29 	 0.6145736782 	 0.1669584313 	 0.0000000000
30 	 0.6145736782 	 0.1808544680 	 0.0000000000
31 	 0.6145736782 	 0.1317670883 	 0.0000000000
32 	 0.6158629034 	 0.1872205103 	 0.0000000000
33 	 0.6158629034 	 0.1361230267 	 0.0000000000
34 	 0.6158629034 	 0.2178128798 	 0.0000000000
35 	 0.6360591652 	 0.2091137141 	 0.0000000000
36 	 0.6360591652 	 0.1799269866 	 0.0000000000
37 	 0.6360591652 	 0.1878110180 	 0.0000000000
38 	 0.6360591652 	 0.1854182044 	 0.0000000000
39 	 0.6360591652 	 0.1808201235 	 0.0000000000
40 	 0.6429752590 	 0.1833305719 	 0.0000000000
41 	 0.6429752590 	 0.1987524997 	 0.0000000000
42 	 0.6429752590 	 0.1626610362 	 0.0000000000
43 	 0.6429752590 	 0.2263426862 	 0.0000000000
44 	 0.6429752590 	 0.1711263749 	 0.0000000000
45 	 0.6461674898 	 0.1749404075 	 0.0000000000
46 	 0.6461674898 	 0.1635551526 	 0.0000000000
47 	 0.6461674898 	 0.1268608022 	 0.0000000000
48 	 0.6461674898 	 0.1450163617 	 0.0000000000
49 	 0.6461674898 	 0.1723079431 	 0.0000000000
50 	 0.6461674898 	 0.1763387932 	 0.0000000000
51 	 0.6461674898 	 0.1410332170 	 0.0000000000
52 	 0.6493921072 	 0.1651096540 	 0.0000000000
53 	 0.6493921072 	 0.1496254453 	 0.0000000000
54 	 0.6587876869 	 0.2446678206 	 0.0000000000
55 	 0.6587876869 	 0.1821976327 	 0.0000000000
56 	 0.6587876869 	 0.1643222206 	 0.0000000000
57 	 0.6587876869 	 0.1542365885 	 0.0000000000
58 	 0.6587876869 	 0.1709549838 	 0.0000000000
59 	 0.6587876869 	 0.1873819322 	 0.0000000000
60 	 0.6587876869 	 0.1922179479 	 0.0000000000
61 	 0.6587876869 	 0.2131052483 	 0.0000000000
62 	 0.6628549043 	 0.2224557268 	 0.0000000000
63 	 0.6628549043 	 0.2005539443 	 0.0000000000
64 	 0.6628549043 	 0.1908585833 	 0.0000000000
65 	 0.6628549043 	 0.2026547460 	 0.0000000000
66 	 0.6628549043 	 0.1702105041 	 0.0000000000
67 	 0.6628549043 	 0.1672248753 	 0.0000000000
68 	 0.6628549043 	 0.2171245528 	 0.0000000000
69 	 0.6628549043 	 0.1998119000 	 0.0000000000
70 	 0.6628549043 	 0.1673953055 	 0.0000000000
71 	 0.6628549043 	 0.2038867824 	 0.0000000000
72 	 0.6628549043 	 0.2456395582 	 0.0000000000
73 	 0.6628549043 	 0.1875054441 	 0.0000000000
74 	 0.6628549043 	 0.2466249306 	 0.0000000000
75 	 0.6758347704 	 0.1901488314 	 0.0000000000
76 	 0.6758347704 	 0.2309280601 	 0.0000000000
77 	 0.6758347704 	 0.2256525382 	 0.0000000000
78 	 0.6758347704 	 0.2252208131 	 0.0000000000
79 	 0.6758347704 	 0.1968564693 	 0.0000000000
80 	 0.6758347704 	 0.2113280710 	 0.0000000000
81 	 0.6758347704 	 0.2106259325 	 0.0000000000
82 	 0.6758347704 	 0.2266528383 	 0.0000000000
83 	 0.6758347704 	 0.2588129589 	 0.0000000000
84 	 0.6758347704 	 0.2550493722 	 0.0000000000
85 	 0.6758347704 	 0.2475035740 	 0.0000000000
86 	 0.6758347704 	 0.2129809707 	 0.0000000000
87 	 0.6758347704 	 0.2160831983 	 0.0000000000
88 	 0.6758347704 	 0.2020184066 	 0.0000000000
89 	 0.6758347704 	 0.1586766427 	 0.0000000000
90 	 0.6758347704 	 0.1861632408 	 0.0000000000
91 	 0.6758347704 	 0.1861463491 	 0.0000000000
92 	 0.6758347704 	 0.1758989049 	 0.0000000000
93 	 0.6758347704 	 0.1858012117 	 0.0000000000
94 	 0.6758347704 	 0.2541109204 	 0.0000000000
95 	 0.6758347704 	 0.2855072339 	 0.0000000000
96 	 0.6758347704 	 0.1934295260 	 0.0000000000
97 	 0.6758347704 	 0.1898612203 	 0.0000000000
98 	 0.6758347704 	 0.1791980820 	 0.0000000000
99 	 0.6758347704 	 0.1968437558 	 0.0000000000
100 	 0.6758347704 	 0.2466105697 	 0.0000000000
###############################################################
## Evolution ended on Fri May 15 14:20:13 2020
## Reason: Evolved till last generation 100
## The best individual was found in generation 75 (fitness: 0.67583477)
###############################################################
###############################################################
## Evolution started on Sat May 16 13:27:36 2020
###############################################################
0 	 0.0524176892 	 0.0011582359 	 0.0000000000
1 	 0.0892191412 	 0.0189743266 	 0.0000000000
2 	 0.1545738093 	 0.0272961577 	 0.0000000000
3 	 0.1545738093 	 0.0333590086 	 0.0000000000
4 	 0.1545738093 	 0.0264950443 	 0.0000000000
5 	 0.1545738093 	 0.0229979591 	 0.0000000000
6 	 0.3676741054 	 0.0282356504 	 0.0000000000
7 	 0.3730849528 	 0.0582774539 	 0.0000000000
###############################################################
## Evolution started on Thu May 21 17:47:23 2020
###############################################################
0 	 1.0000000000 	 0.4770000000 	 0.0000000000
